date,station,max_temperature,min_temperature,mean_temperature
2012-11-19,Lac Redon,3.8,-0.6,1.6
2012-11-20,Lac Redon,5.6,0.6,3.1
2012-11-21,Lac Redon,3,-1.9,0.55
2012-11-22,Lac Redon,1.6,-2,-0.2
2012-11-23,Lac Redon,3.6,-1.2,1.2
2012-11-24,Lac Redon,4.6,0,2.3
2012-11-25,Lac Redon,4.5,0.5,2.5
2012-11-26,Lac Redon,1.3,-4,-1.35
2012-11-27,Lac Redon,-3.3,-7,-5.15
2012-11-28,Lac Redon,-6.6,-8.8,-7.7
2012-11-29,Lac Redon,-7.9,-11.4,-9.65
2012-11-30,Lac Redon,-9.3,-12.7,-11
2012-12-01,Lac Redon,-8.5,-10.3,-9.4
2012-12-02,Lac Redon,-2.7,-11.8,-7.25
2012-12-03,Lac Redon,-0.3,-2.6,-1.45
2012-12-04,Lac Redon,0,-7.7,-3.85
2012-12-05,Lac Redon,-6.4,-7.8,-7.1
2012-12-06,Lac Redon,-0.7,-8.1,-4.4
2012-12-07,Lac Redon,0.4,-7,-3.3
2012-12-08,Lac Redon,-7.2,-9.9,-8.55
2012-12-09,Lac Redon,0.3,-7.8,-3.75
2012-12-10,Lac Redon,0.3,-7.4,-3.55
2012-12-11,Lac Redon,-1.4,-7.7,-4.55
2012-12-12,Lac Redon,-0.7,-7.3,-4
2012-12-13,Lac Redon,-3.7,-7.1,-5.4
2012-12-14,Lac Redon,-0.6,-4.5,-2.55
2012-12-15,Lac Redon,-0.3,-3.3,-1.8
2012-12-16,Lac Redon,-0.7,-4.8,-2.75
2012-12-17,Lac Redon,-1.7,-5.2,-3.45
2012-12-18,Lac Redon,2,-5.3,-1.65
2012-12-19,Lac Redon,2.8,0,1.4
2012-12-20,Lac Redon,0,-3.8,-1.9
2012-12-21,Lac Redon,0.2,-3.8,-1.8
2012-12-22,Lac Redon,8,-1.3,3.35
2012-12-23,Lac Redon,10,3.9,6.95
2012-12-24,Lac Redon,7.1,2.5,4.8
2012-12-25,Lac Redon,3.1,-3.1,0
2012-12-26,Lac Redon,1.8,-5,-1.6
2012-12-27,Lac Redon,2,-3.3,-0.65
2012-12-28,Lac Redon,4.4,-1.7,1.35
2012-12-29,Lac Redon,3.4,-5.9,-1.25
2012-12-30,Lac Redon,-3.3,-6.3,-4.8
2012-12-31,Lac Redon,-0.5,-6.9,-3.7
2013-01-01,Lac Redon,-1.6,-5.9,-3.75
2013-01-02,Lac Redon,-5.8,-8.2,-7
2013-01-03,Lac Redon,1.4,-6.5,-2.55
2013-01-04,Lac Redon,2.5,1.4,1.95
2013-01-05,Lac Redon,4.6,1.8,3.2
2013-01-06,Lac Redon,7.4,3.7,5.55
2013-01-07,Lac Redon,9,2.5,5.75
2013-01-08,Lac Redon,8.6,1.3,4.95
2013-01-09,Lac Redon,6.4,-2.5,1.95
2013-01-10,Lac Redon,-1.4,-4.7,-3.05
2013-01-11,Lac Redon,-0.4,-7.3,-3.85
2013-01-12,Lac Redon,-1.9,-7.2,-4.55
2013-01-13,Lac Redon,-5.8,-9.4,-7.6
2013-01-14,Lac Redon,-7.5,-10,-8.75
2013-01-15,Lac Redon,-5.8,-10.5,-8.15
2013-01-16,Lac Redon,-1.5,-7.9,-4.7
2013-01-17,Lac Redon,-4.4,-9.3,-6.85
2013-01-18,Lac Redon,0.4,-5,-2.3
2013-01-19,Lac Redon,-0.7,-4.5,-2.6
2013-01-20,Lac Redon,-4.4,-11,-7.7
2013-01-21,Lac Redon,-4,-13.2,-8.6
2013-01-22,Lac Redon,-6.4,-14.8,-10.6
2013-01-23,Lac Redon,-6.6,-10.6,-8.6
2013-01-24,Lac Redon,-5.9,-11.5,-8.7
2013-01-25,Lac Redon,0.2,-12.3,-6.05
2013-01-26,Lac Redon,0,-5.9,-2.95
2013-01-27,Lac Redon,3.3,-6.3,-1.5
2013-01-28,Lac Redon,3,-8.3,-2.65
2013-01-29,Lac Redon,7.1,-1.8,2.65
2013-01-30,Lac Redon,8.6,0.1,4.35
2013-01-31,Lac Redon,5.4,0.7,3.05
2013-02-01,Lac Redon,4.2,-2.4,0.9
2013-02-02,Lac Redon,-3,-12.6,-7.8
2013-02-03,Lac Redon,-6.3,-14,-10.15
2013-02-04,Lac Redon,-1.2,-6.5,-3.85
2013-02-05,Lac Redon,0.2,-8.6,-4.2
2013-02-06,Lac Redon,-7.8,-10.1,-8.95
2013-02-07,Lac Redon,-10.1,-13.4,-11.75
2013-02-08,Lac Redon,-7.4,-12.8,-10.1
2013-02-09,Lac Redon,-7.1,-13.8,-10.45
2013-02-10,Lac Redon,-3.5,-7.7,-5.6
2013-02-11,Lac Redon,-7.4,-10.3,-8.85
2013-02-12,Lac Redon,-7.3,-10.9,-9.1
2013-02-13,Lac Redon,-3,-9.6,-6.3
2013-02-14,Lac Redon,-1.7,-4,-2.85
2013-02-15,Lac Redon,0.4,-6.5,-3.05
2013-02-16,Lac Redon,2.2,-5.3,-1.55
2013-02-17,Lac Redon,2.2,-4.7,-1.25
2013-02-18,Lac Redon,2,-4.1,-1.05
2013-02-19,Lac Redon,-0.4,-4.7,-2.55
2013-02-20,Lac Redon,-1.4,-6.9,-4.15
2013-02-21,Lac Redon,-1.1,-7.5,-4.3
2013-02-22,Lac Redon,-3.5,-8.8,-6.15
2013-02-23,Lac Redon,-10.1,-17.4,-13.75
2013-02-24,Lac Redon,-13.7,-16.6,-15.15
2013-02-25,Lac Redon,-12.9,-15.2,-14.05
2013-02-26,Lac Redon,-8,-15.9,-11.95
2013-02-27,Lac Redon,-6.8,-15.5,-11.15
2013-02-28,Lac Redon,-6.1,-12.6,-9.35
2013-03-01,Lac Redon,-5.8,-8.3,-7.05
2013-03-02,Lac Redon,0.8,-8.2,-3.7
2013-03-03,Lac Redon,0.4,-6.1,-2.85
2013-03-04,Lac Redon,-1.9,-4.1,-3
2013-03-05,Lac Redon,-0.2,-2.3,-1.25
2013-03-06,Lac Redon,3.1,-1,1.05
2013-03-07,Lac Redon,1.4,-2.1,-0.35
2013-03-08,Lac Redon,2.1,-3.8,-0.85
2013-03-09,Lac Redon,-1,-5.2,-3.1
2013-03-10,Lac Redon,-1.1,-5.2,-3.15
2013-03-11,Lac Redon,-2.5,-4.8,-3.65
2013-03-12,Lac Redon,-4.3,-6.2,-5.25
2013-03-13,Lac Redon,-5.9,-15.4,-10.65
2013-03-14,Lac Redon,-11.1,-14.3,-12.7
2013-03-15,Lac Redon,-7,-14.2,-10.6
2013-03-16,Lac Redon,-4.6,-9,-6.8
2013-03-17,Lac Redon,-0.7,-5.1,-2.9
2013-03-18,Lac Redon,-1.5,-10.1,-5.8
2013-03-19,Lac Redon,-0.8,-11.2,-6
2013-03-20,Lac Redon,-3.4,-6.6,-5
2013-03-21,Lac Redon,3.6,-7.4,-1.9
2013-03-22,Lac Redon,4,-2,1
2013-03-23,Lac Redon,-0.1,-5.7,-2.9
2013-03-24,Lac Redon,2.7,-5.3,-1.3
2013-03-25,Lac Redon,1.5,-4.7,-1.6
2013-03-26,Lac Redon,2.8,-2.5,0.15
2013-03-27,Lac Redon,0.6,-1.8,-0.6
2013-03-28,Lac Redon,2.5,-2.1,0.2
2013-03-29,Lac Redon,2.7,-1,0.85
2013-03-30,Lac Redon,-0.2,-4.9,-2.55
2013-03-31,Lac Redon,1.4,-5,-1.8
2013-04-01,Lac Redon,-0.7,-5.6,-3.15
2013-04-02,Lac Redon,-0.5,-5.3,-2.9
2013-04-03,Lac Redon,2,-6.6,-2.3
2013-04-04,Lac Redon,0.9,-5.7,-2.4
2013-04-05,Lac Redon,-4.3,-10,-7.15
2013-04-06,Lac Redon,-7.7,-10.5,-9.1
2013-04-07,Lac Redon,1.4,-7.8,-3.2
2013-04-08,Lac Redon,-0.6,-5.9,-3.25
2013-04-09,Lac Redon,2.3,-3.6,-0.65
2013-04-10,Lac Redon,4.1,-2.8,0.65
2013-04-11,Lac Redon,4.4,-1.1,1.65
2013-04-12,Lac Redon,2.1,-3.1,-0.5
2013-04-13,Lac Redon,6.1,-1.3,2.4
2013-04-14,Lac Redon,9,1.9,5.45
2013-04-15,Lac Redon,9.1,3.6,6.35
2013-04-16,Lac Redon,9.1,2.4,5.75
2013-04-17,Lac Redon,11.1,3.2,7.15
2013-04-18,Lac Redon,10.3,2.5,6.4
2013-04-19,Lac Redon,3.9,-6.3,-1.2
2013-04-20,Lac Redon,-3.7,-7.7,-5.7
2013-04-21,Lac Redon,-0.8,-6,-3.4
2013-04-22,Lac Redon,0.1,-6.2,-3.05
2013-04-23,Lac Redon,4.1,-4.2,-0.05
2013-04-24,Lac Redon,6.6,-1.3,2.65
2013-04-25,Lac Redon,6.5,0.5,3.5
2013-04-26,Lac Redon,4.2,-1.9,1.15
2013-04-27,Lac Redon,-2.1,-8.3,-5.2
2013-04-28,Lac Redon,-6.6,-8.3,-7.45
2013-04-29,Lac Redon,2,-6.8,-2.4
2013-04-30,Lac Redon,2.2,-3.7,-0.75
2013-05-01,Lac Redon,0.6,-4.8,-2.1
2013-05-02,Lac Redon,1.9,-3,-0.55
2013-05-03,Lac Redon,0.6,-3.3,-1.35
2013-05-04,Lac Redon,4,-2.9,0.55
2013-05-05,Lac Redon,4.9,-1.7,1.6
2013-05-06,Lac Redon,7.7,-0.7,3.5
2013-05-07,Lac Redon,8.5,1.9,5.2
2013-05-08,Lac Redon,8.7,3.4,6.05
2013-05-09,Lac Redon,4.4,0.5,2.45
2013-05-10,Lac Redon,3.4,-1,1.2
2013-05-11,Lac Redon,1.7,-2.6,-0.45
2013-05-12,Lac Redon,4.6,-3.7,0.45
2013-05-13,Lac Redon,6.8,1.4,4.1
2013-05-14,Lac Redon,6.5,1.1,3.8
2013-05-15,Lac Redon,1.8,-5,-1.6
2013-05-16,Lac Redon,-2.7,-5.5,-4.1
2013-05-17,Lac Redon,-1,-5,-3
2013-05-18,Lac Redon,-1.5,-4.3,-2.9
2013-05-19,Lac Redon,-1,-4,-2.5
2013-05-20,Lac Redon,0.2,-5.4,-2.6
2013-05-21,Lac Redon,0.2,-3.7,-1.75
2013-05-22,Lac Redon,0.9,-1.6,-0.35
2013-05-23,Lac Redon,-0.1,-5,-2.55
2013-05-24,Lac Redon,-2.9,-7.5,-5.2
2013-05-25,Lac Redon,-1.7,-5.8,-3.75
2013-05-26,Lac Redon,5.8,-5.5,0.15
2013-05-27,Lac Redon,2.1,-0.5,0.8
2013-05-28,Lac Redon,0.4,-4.5,-2.05
2013-05-29,Lac Redon,-0.5,-5.1,-2.8
2013-05-30,Lac Redon,-0.5,-5.1,-2.8
2013-05-31,Lac Redon,-0.8,-2.3,-1.55
2013-06-01,Lac Redon,0.6,-2.1,-0.75
2013-06-02,Lac Redon,1.5,0.2,0.85
2013-06-03,Lac Redon,5.7,-0.3,2.7
2013-06-04,Lac Redon,9,1.1,5.05
2013-06-05,Lac Redon,9.6,2.4,6
2013-06-06,Lac Redon,10.8,2.7,6.75
2013-06-07,Lac Redon,8.4,2.8,5.6
2013-06-08,Lac Redon,3,-1.9,0.55
2013-06-09,Lac Redon,2.5,-1.2,0.65
2013-06-10,Lac Redon,7.3,0.8,4.05
2013-06-11,Lac Redon,11,3.3,7.15
2013-06-12,Lac Redon,14.2,7.1,10.65
2013-06-13,Lac Redon,14.2,6.5,10.35
2013-06-14,Lac Redon,13.4,7.1,10.25
2013-06-15,Lac Redon,14.8,8.9,11.85
2013-06-16,Lac Redon,15.5,8.8,12.15
2013-06-17,Lac Redon,13.3,6.7,10
2013-06-18,Lac Redon,8.8,4.2,6.5
2013-06-19,Lac Redon,5.3,1.6,3.45
2013-06-20,Lac Redon,4.9,1,2.95
2013-06-21,Lac Redon,4.7,1.7,3.2
2013-06-22,Lac Redon,10.2,1.9,6.05
2013-06-23,Lac Redon,8.6,0.6,4.6
2013-06-24,Lac Redon,8.7,2.4,5.55
2013-06-25,Lac Redon,7.5,1.6,4.55
2013-06-26,Lac Redon,8.7,0,4.35
2013-06-27,Lac Redon,8.3,2.2,5.25
2013-06-28,Lac Redon,5.6,2.4,4
2013-06-29,Lac Redon,11.8,4,7.9
2013-06-30,Lac Redon,13.7,7.1,10.4
2012-01-01,Renclusa,6,0,3
2012-01-02,Renclusa,4,-5,-0.5
2012-01-03,Renclusa,4,-4,0
2012-01-04,Renclusa,3,-2,0.5
2012-01-05,Renclusa,5,0,2.5
2012-01-06,Renclusa,0,-6,-3
2012-01-07,Renclusa,2,-5,-1.5
2012-01-08,Renclusa,3,-1,1
2012-01-09,Renclusa,3,-1,1
2012-01-10,Renclusa,4,1,2.5
2012-01-11,Renclusa,2,0,1
2012-01-12,Renclusa,2,0,1
2012-01-13,Renclusa,1,0,0.5
2012-01-14,Renclusa,0,-1,-0.5
2012-01-15,Renclusa,0,-5,-2.5
2012-01-16,Renclusa,-2,-7,-4.5
2012-01-17,Renclusa,-2,-6,-4
2012-01-18,Renclusa,1,-3,-1
2012-01-19,Renclusa,4,0,2
2012-01-20,Renclusa,0,-1,-0.5
2012-01-21,Renclusa,4,-1,1.5
2012-01-22,Renclusa,4,0,2
2012-01-23,Renclusa,2,-1,0.5
2012-01-24,Renclusa,4,-1,1.5
2012-01-25,Renclusa,5,-1,2
2012-01-26,Renclusa,3,-5,-1
2012-01-27,Renclusa,3,-6,-1.5
2012-01-28,Renclusa,-3,-10,-6.5
2012-01-29,Renclusa,-9,-12,-10.5
2012-01-30,Renclusa,-2,-12,-7
2012-01-31,Renclusa,0,-7,-3.5
2012-02-01,Renclusa,1,-11,-5
2012-02-02,Renclusa,-9,-17,-13
2012-02-03,Renclusa,-13,-19,-16
2012-02-04,Renclusa,-15,-19,-17
2012-02-05,Renclusa,-3,-15,-9
2012-02-06,Renclusa,-8,-13,-10.5
2012-02-07,Renclusa,-11,-15,-13
2012-02-08,Renclusa,-3,-15,-9
2012-02-09,Renclusa,1,-7,-3
2012-02-10,Renclusa,-4,-13,-8.5
2012-02-11,Renclusa,-11,-15,-13
2012-02-12,Renclusa,-10,-16,-13
2012-02-13,Renclusa,-7,-15,-11
2012-02-14,Renclusa,-7,-9,-8
2012-02-15,Renclusa,-1,-10,-5.5
2012-02-16,Renclusa,-3,-8,-5.5
2012-02-17,Renclusa,8,-4,2
2012-02-18,Renclusa,7,-4,1.5
2012-02-19,Renclusa,0,-9,-4.5
2012-02-20,Renclusa,0,-11,-5.5
2012-02-21,Renclusa,4,-8,-2
2012-02-22,Renclusa,5,-7,-1
2012-02-23,Renclusa,11,-3,4
2012-02-24,Renclusa,13,1,7
2012-02-25,Renclusa,11,1,6
2012-02-26,Renclusa,8,0,4
2012-02-27,Renclusa,9,-2,3.5
2012-02-28,Renclusa,8,-1,3.5
2012-02-29,Renclusa,10,0,5
2012-03-01,Renclusa,11,0,5.5
2012-03-02,Renclusa,9,-2,3.5
2012-03-03,Renclusa,2,-2,0
2012-03-04,Renclusa,10,-5,2.5
2012-03-05,Renclusa,0,-9,-4.5
2012-03-06,Renclusa,-4,-10,-7
2012-03-07,Renclusa,7,-10,-1.5
2012-03-08,Renclusa,0,-7,-3.5
2012-03-09,Renclusa,7,-6,0.5
2012-03-10,Renclusa,7,-1,3
2012-03-11,Renclusa,9,-1,4
2012-03-12,Renclusa,14,1,7.5
2012-03-13,Renclusa,12,3,7.5
2012-03-14,Renclusa,12,3,7.5
2012-03-15,Renclusa,10,2,6
2012-03-16,Renclusa,10,0,5
2012-03-17,Renclusa,10,-3,3.5
2012-03-18,Renclusa,2,-8,-3
2012-03-19,Renclusa,0,-8,-4
2012-03-20,Renclusa,2,-8,-3
2012-03-21,Renclusa,2,-5,-1.5
2012-03-22,Renclusa,12,-3,4.5
2012-03-23,Renclusa,11,-4,3.5
2012-03-24,Renclusa,13,-3,5
2012-03-25,Renclusa,11,0,5.5
2012-03-26,Renclusa,11,-2,4.5
2012-03-27,Renclusa,12,-1,5.5
2012-03-28,Renclusa,9,0,4.5
2012-03-29,Renclusa,14,0,7
2012-03-30,Renclusa,14,0,7
2012-03-31,Renclusa,13,2,7.5
2012-04-01,Renclusa,15,0,7.5
2012-04-02,Renclusa,10,0,5
2012-04-03,Renclusa,6,0,3
2012-04-04,Renclusa,5,-2,1.5
2012-04-05,Renclusa,6,-2,2
2012-04-06,Renclusa,3,-6,-1.5
2012-04-07,Renclusa,8,-8,0
2012-04-08,Renclusa,4,-4,0
2012-04-09,Renclusa,15,-3,6
2012-04-10,Renclusa,5,-5,0
2012-04-11,Renclusa,9,-6,1.5
2012-04-12,Renclusa,6.34,-5.135,0.6
2012-04-13,Renclusa,3.679,-5.946,-1.13
2012-04-14,Renclusa,3.444,-7.477,-2.02
2012-04-15,Renclusa,0,-6,-3
2012-04-16,Renclusa,-1,-8,-4.5
2012-04-17,Renclusa,8,-10,-1
2012-04-18,Renclusa,10,-3,3.5
2012-04-19,Renclusa,1,-4,-1.5
2012-04-20,Renclusa,9,-5,2
2012-04-21,Renclusa,5,-3,1
2012-04-22,Renclusa,12,-4,4
2012-04-23,Renclusa,4,-3,0.5
2012-04-24,Renclusa,4,-6,-1
2012-04-25,Renclusa,5,-3,1
2012-04-26,Renclusa,8,2,5
2012-04-27,Renclusa,8,2,5
2012-04-28,Renclusa,7,-1,3
2012-04-29,Renclusa,3,-3,0
2012-04-30,Renclusa,10,-4,3
2012-05-01,Renclusa,7,-5,1
2012-05-02,Renclusa,18,-3,7.5
2012-05-03,Renclusa,13,-1,6
2012-05-04,Renclusa,7,0,3.5
2012-05-05,Renclusa,8,-1,3.5
2012-05-06,Renclusa,14,-3,5.5
2012-05-07,Renclusa,12,-1,5.5
2012-05-08,Renclusa,10,2,6
2012-05-09,Renclusa,17,4,10.5
2012-05-10,Renclusa,15,5,10
2012-05-11,Renclusa,14,7,10.5
2012-05-12,Renclusa,18,9,13.5
2012-05-13,Renclusa,18,4,11
2012-05-14,Renclusa,16,3,9.5
2012-05-15,Renclusa,18,1,9.5
2012-05-16,Renclusa,14,1,7.5
2012-05-17,Renclusa,16,5,10.5
2012-05-18,Renclusa,14,5,9.5
2012-05-19,Renclusa,9,0,4.5
2012-05-20,Renclusa,10,-2,4
2012-05-21,Renclusa,1,-2,-0.5
2012-05-22,Renclusa,4,0,2
2012-05-23,Renclusa,15,3,9
2012-05-24,Renclusa,20,6,13
2012-05-25,Renclusa,15,5,10
2012-05-26,Renclusa,17,6,11.5
2012-05-27,Renclusa,15,6,10.5
2012-05-28,Renclusa,12,5,8.5
2012-05-29,Renclusa,16,5,10.5
2012-05-30,Renclusa,16,6,11
2012-05-31,Renclusa,17,7,12
2012-06-01,Renclusa,20,9,14.5
2012-06-02,Renclusa,20,9,14.5
2012-06-03,Renclusa,9,4,6.5
2012-06-04,Renclusa,10,4,7
2012-06-05,Renclusa,17,6,11.5
2012-06-06,Renclusa,16,9,12.5
2012-06-07,Renclusa,16,9,12.5
2012-06-08,Renclusa,11,3,7
2012-06-09,Renclusa,10,2,6
2012-06-10,Renclusa,12,5,8.5
2012-06-11,Renclusa,11,1,6
2012-06-12,Renclusa,5,0,2.5
2012-06-13,Renclusa,10,0,5
2012-06-14,Renclusa,15,3,9
2012-06-15,Renclusa,16,7,11.5
2012-06-16,Renclusa,17,8,12.5
2012-06-17,Renclusa,17,10,13.5
2012-06-18,Renclusa,16,8,12
2012-06-19,Renclusa,9,6,7.5
2012-06-20,Renclusa,15,6,10.5
2012-06-21,Renclusa,17,10,13.5
2012-06-22,Renclusa,16,8,12
2012-06-23,Renclusa,19,8,13.5
2012-06-24,Renclusa,18,9,13.5
2012-06-25,Renclusa,18,11,14.5
2012-06-26,Renclusa,20,11,15.5
2012-06-27,Renclusa,22,12,17
2012-06-28,Renclusa,21,13,17
2012-06-29,Renclusa,19,15,17
2012-06-30,Renclusa,18,6,12
2012-07-01,Renclusa,6,2,4
2012-07-02,Renclusa,14,3,8.5
2012-07-03,Renclusa,16,6,11
2012-07-04,Renclusa,16,7,11.5
2012-07-05,Renclusa,10,6,8
2012-07-06,Renclusa,11,5,8
2012-07-07,Renclusa,14,7,10.5
2012-07-08,Renclusa,15,9,12
2012-07-09,Renclusa,16,8,12
2012-07-10,Renclusa,16,9,12.5
2012-07-11,Renclusa,16,9,12.5
2012-07-12,Renclusa,17,9,13
2012-07-13,Renclusa,17,10,13.5
2012-07-14,Renclusa,15,5,10
2012-07-15,Renclusa,12,3,7.5
2012-07-16,Renclusa,16,6,11
2012-07-17,Renclusa,18,10,14
2012-07-18,Renclusa,20,12,16
2012-07-19,Renclusa,21,11,16
2012-07-20,Renclusa,20,10,15
2012-07-21,Renclusa,14,6,10
2012-07-22,Renclusa,12,4,8
2012-07-23,Renclusa,16,7,11.5
2012-07-24,Renclusa,18,7,12.5
2012-07-25,Renclusa,19,8,13.5
2012-07-26,Renclusa,21,11,16
2012-07-27,Renclusa,18,11,14.5
2012-07-28,Renclusa,16,8,12
2012-07-29,Renclusa,16,9,12.5
2012-07-30,Renclusa,19,11,15
2012-07-31,Renclusa,21,11,16
2012-08-01,Renclusa,22,12,17
2012-08-02,Renclusa,20,10,15
2012-08-03,Renclusa,19,10,14.5
2012-08-04,Renclusa,16,10,13
2012-08-05,Renclusa,15,7,11
2012-08-06,Renclusa,13,6,9.5
2012-08-07,Renclusa,17,5,11
2012-08-08,Renclusa,20,10,15
2012-08-09,Renclusa,24,13,18.5
2012-08-10,Renclusa,24,15,19.5
2012-08-11,Renclusa,26,16,21
2012-08-12,Renclusa,19,11,15
2012-08-13,Renclusa,17,10,13.5
2012-08-14,Renclusa,19,9,14
2012-08-15,Renclusa,17,11,14
2012-08-16,Renclusa,18,8,13
2012-08-17,Renclusa,25,12,18.5
2012-08-18,Renclusa,27,16,21.5
2012-08-19,Renclusa,23,14,18.5
2012-08-20,Renclusa,22,13,17.5
2012-08-21,Renclusa,24,15,19.5
2012-08-22,Renclusa,22,15,18.5
2012-08-23,Renclusa,22,13,17.5
2012-08-24,Renclusa,20,13,16.5
2012-08-25,Renclusa,16,7,11.5
2012-08-26,Renclusa,17,5,11
2012-08-27,Renclusa,19,8,13.5
2012-08-28,Renclusa,18,9,13.5
2012-08-29,Renclusa,18,9,13.5
2012-08-30,Renclusa,12,2,7
2012-08-31,Renclusa,5,1,3
2012-09-01,Renclusa,5,0,2.5
2012-09-02,Renclusa,6,0,3
2012-09-03,Renclusa,6,3,4.5
2012-09-04,Renclusa,11,5,8
2012-09-05,Renclusa,13,5,9
2012-09-06,Renclusa,17,6,11.5
2012-09-07,Renclusa,19,8,13.5
2012-09-08,Renclusa,20,7,13.5
2012-09-09,Renclusa,17,7,12
2012-09-10,Renclusa,18,8,13
2012-09-11,Renclusa,18,8,13
2012-09-12,Renclusa,13,2,7.5
2012-09-13,Renclusa,7,1,4
2012-09-14,Renclusa,14,6,10
2012-09-15,Renclusa,20,9,14.5
2012-09-16,Renclusa,22,12,17
2012-09-17,Renclusa,18,10,14
2012-09-18,Renclusa,16,8,12
2012-09-19,Renclusa,13,6,9.5
2012-09-20,Renclusa,15,5,10
2012-09-21,Renclusa,18,7,12.5
2012-09-22,Renclusa,18,8,13
2012-09-23,Renclusa,16,7,11.5
2012-09-24,Renclusa,12,5,8.5
2012-09-25,Renclusa,10,3,6.5
2012-09-26,Renclusa,4,0,2
2012-09-27,Renclusa,9,-1,4
2012-09-28,Renclusa,11,2,6.5
2012-09-29,Renclusa,10,0,5
2012-09-30,Renclusa,10,1,5.5
2012-10-01,Renclusa,12,1,6.5
2012-10-02,Renclusa,15,4,9.5
2012-10-03,Renclusa,11,3,7
2012-10-04,Renclusa,13,4,8.5
2012-10-05,Renclusa,13,4,8.5
2012-10-06,Renclusa,15,5,10
2012-10-07,Renclusa,16,8,12
2012-10-08,Renclusa,16,10,13
2012-10-09,Renclusa,15,7,11
2012-10-10,Renclusa,12,8,10
2012-10-11,Renclusa,10,5,7.5
2012-10-12,Renclusa,5,2,3.5
2012-10-13,Renclusa,9,1,5
2012-10-14,Renclusa,5,-1,2
2012-10-15,Renclusa,6,-3,1.5
2012-10-16,Renclusa,7,-1,3
2012-10-17,Renclusa,9,2,5.5
2012-10-18,Renclusa,10.409,2.342,6.38
2012-10-19,Renclusa,11.114,5.946,8.53
2012-10-20,Renclusa,11,6,8.5
2012-10-21,Renclusa,8,2,5
2012-10-22,Renclusa,8,2,5
2012-10-23,Renclusa,11,3,7
2012-10-24,Renclusa,12,3,7.5
2012-10-25,Renclusa,5,4,4.5
2012-10-26,Renclusa,4,3,3.5
2012-10-27,Renclusa,3,-9,-3
2012-10-28,Renclusa,-7,-11,-9
2012-10-29,Renclusa,5,-8,-1.5
2012-10-30,Renclusa,5,-2,1.5
2012-10-31,Renclusa,4,-1,1.5
2012-11-01,Renclusa,3,-4,-0.5
2012-11-02,Renclusa,3,-1,1
2012-11-03,Renclusa,7,1,4
2012-11-04,Renclusa,5,0,2.5
2012-11-05,Renclusa,4,-3,0.5
2012-11-06,Renclusa,-1,-7,-4
2012-11-07,Renclusa,5,-5,0
2012-11-08,Renclusa,7,0,3.5
2012-11-09,Renclusa,8,3,5.5
2012-11-10,Renclusa,5,-1,2
2012-11-11,Renclusa,0,-4,-2
2012-11-12,Renclusa,4,-4,0
2012-11-13,Renclusa,6,-1,2.5
2012-11-14,Renclusa,7,3,5
2012-11-15,Renclusa,7,3,5
2012-11-16,Renclusa,6,1,3.5
2012-11-17,Renclusa,6,0,3
2012-11-18,Renclusa,5,0,2.5
2012-11-19,Renclusa,4,0,2
2012-11-20,Renclusa,4,0,2
2012-11-21,Renclusa,3,0,1.5
2012-11-22,Renclusa,3,-2,0.5
2012-11-23,Renclusa,4,-1,1.5
2012-11-24,Renclusa,8,0,4
2012-11-25,Renclusa,4,1,2.5
2012-11-26,Renclusa,4,-3,0.5
2012-11-27,Renclusa,1,-5,-2
2012-11-28,Renclusa,-5,-7,-6
2012-11-29,Renclusa,-6,-9,-7.5
2012-11-30,Renclusa,-7,-11,-9
2012-12-01,Renclusa,-7,-10,-8.5
2012-12-02,Renclusa,-1,-9,-5
2012-12-03,Renclusa,0,-3,-1.5
2012-12-04,Renclusa,0,-6,-3
2012-12-05,Renclusa,-4,-6,-5
2012-12-06,Renclusa,0,-7,-3.5
2012-12-07,Renclusa,6,-5,0.5
2012-12-08,Renclusa,-5,-7,-6
2012-12-09,Renclusa,1,-6,-2.5
2012-12-10,Renclusa,0,-3,-1.5
2012-12-11,Renclusa,-1,-5,-3
2012-12-12,Renclusa,-2,-7,-4.5
2012-12-13,Renclusa,0,-7,-3.5
2012-12-14,Renclusa,3,-3,0
2012-12-15,Renclusa,0,-2,-1
2012-12-16,Renclusa,0,-4,-2
2012-12-17,Renclusa,0,-3,-1.5
2012-12-18,Renclusa,3,0,1.5
2012-12-19,Renclusa,6,0,3
2012-12-20,Renclusa,3,-2,0.5
2012-12-21,Renclusa,3,-3,0
2012-12-22,Renclusa,8,1,4.5
2012-12-23,Renclusa,10,3,6.5
2012-12-24,Renclusa,10,3,6.5
2012-12-25,Renclusa,5,-1,2
2012-12-26,Renclusa,0,-5,-2.5
2012-12-27,Renclusa,4,-2,1
2012-12-28,Renclusa,3,-1,1
2012-12-29,Renclusa,6,-3,1.5
2012-12-30,Renclusa,0,-5,-2.5
2012-12-31,Renclusa,0,-4,-2
2013-01-01,Renclusa,0,-4,-2
2013-01-02,Renclusa,-3,-6,-4.5
2013-01-03,Renclusa,4,-3,0.5
2013-01-04,Renclusa,5,2,3.5
2013-01-05,Renclusa,6,2,4
2013-01-06,Renclusa,7,4,5.5
2013-01-07,Renclusa,7,4,5.5
2013-01-08,Renclusa,5,2,3.5
2013-01-09,Renclusa,6,0,3
2013-01-10,Renclusa,2,-3,-0.5
2013-01-11,Renclusa,-1,-5,-3
2013-01-12,Renclusa,-3,-6,-4.5
